author,title,description,url,source,category,language,country,Date,Open,High,Low,Close,Adj Close,Volume,Daily_Return,Log_Return,MA_50,Open_Normalized,High_Normalized,Low_Normalized,Close_Normalized,MA_200,RSI,MACD,Signal_Line,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,Price_Momentum,Volatility,BB_Band_Width,Distance_to_BB_Upper,Distance_to_BB_Lower,RSI_Rolling_Avg,MACD_Rolling_Avg,Close_Lag_1,Close_Lag_5,Volume_Lag_1,Volume_Lag_5,Close_Zscore,Volume_Zscore,Price_Direction,Pct_Change_from_MA_50,sentiment_score,sentiment,MA_500,Momentum,EMA_50,EMA_200,ATR,Stochastic,OBV,Williams_R
ABMN Staff,Reliance Steel &#038; Aluminum Co. (NYSE:RS) Stock Holdings Lifted by Lodge Hill Capital LLC,Reliance Steel &#038; Aluminum Co. (NYSE:RS) Stock Holdings Lifted by Lodge Hill Capital LLC,https://www.americanbankingnews.com/2022/01/28/reliance-steel-aluminum-co-nysers-stock-holdings-lifted-by-lodge-hill-capital-llc.html,americanbankingnews,general,en,us,1/28/2022,1091.447144,1096.477417,1074.556274,1077.994385,1063.315308,14667727,-0.000962279,-0.000962742,1109.097637,1.189937098,1.195421293,1.171522032,1.17527039,1054.00448,36.10676285,-5.147541671,4.001465979,-9.14900765,1131.071485,1192.959394,1069.183575,-5.71555526,0.01521575,123.7758182,-114.9650086,8.810809612,52.90313961,7.42401814,1079.032715,1143.342773,20020431,16494486,-0.11468809,-0.132804983,1,-3.405705752,0,0,1135.567213,-1.03833,1101.433122,1116.848676,21.921143,36.87991802,-98957014,-63.12008198
ABMN Staff,Reliance Steel & Aluminum (NYSE:RS) Upgraded to Market Perform by Wolfe Research,"Reliance Steel & Aluminum (NYSE:RS) was upgraded by Wolfe Research from an &#8220;underperform&#8221; rating to a &#8220;market perform&#8221; rating in a research report issued on Friday, Price Targets.com reports. The firm currently has a $159.00 price target on the industrial products company&#8217;s stock, up from their prior price target of $156.00. Wolfe Research&#8217;s price objective [&#8230;]",https://www.americanbankingnews.com/2022/01/28/reliance-steel-aluminum-nysers-upgraded-to-market-perform-by-wolfe-research.html,americanbankingnews,general,en,us,1/28/2022,1091.447144,1096.477417,1074.556274,1077.994385,1063.315308,14667727,-0.000962279,-0.000962742,1107.790669,1.189937098,1.195421293,1.171522032,1.17527039,1054.00448,36.10676285,-5.147541671,4.001465979,-9.14900765,1131.071485,1192.959394,1069.183575,-5.71555526,0.01521575,123.7758182,-114.9650086,8.810809612,52.90313961,7.42401814,1079.032715,1143.342773,20020431,16494486,-0.11468809,-0.132804983,1,-3.405705752,0,0,1135.420343,-1.03833,1100.513955,1116.462066,21.921143,36.87991802,-98957014,-63.12008198
Unknown,Shimao : Discloseable Transaction - Disposal of Hotel Property,"(marketscreener.com) Hong Kong Exchanges and Clearing Limited and The Stock Exchange of Hong Kong Limited take no responsibility for the contents of this announcement, make no representation as to its accuracy or completeness and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or...https://www.marketscreener.com/quote/stock/SHIMAO-GROUP-HOLDINGS-LIM-6170672/news/Shimao-Discloseable-Transaction-Disposal-of-Hotel-Property-37674732/?utm_medium=RSS&utm_content=20220128",https://www.marketscreener.com/quote/stock/SHIMAO-GROUP-HOLDINGS-LIM-6170672/news/Shimao-Discloseable-Transaction-Disposal-of-Hotel-Property-37674732/?utm_medium=RSS&utm_content=20220128,4-traders,general,en,us,1/28/2022,1091.447144,1096.477417,1074.556274,1077.994385,1063.315308,14667727,-0.000962279,-0.000962742,1106.483701,1.189937098,1.195421293,1.171522032,1.17527039,1054.00448,36.10676285,-5.147541671,4.001465979,-9.14900765,1131.071485,1192.959394,1069.183575,-5.71555526,0.01521575,123.7758182,-114.9650086,8.810809612,52.90313961,7.42401814,1079.032715,1143.342773,20020431,16494486,-0.11468809,-0.132804983,1,-3.405705752,-0.8519,-1,1135.274221,-1.03833,1099.630835,1116.079303,21.921143,38.24213352,-98957014,-61.75786648
ABMN Staff,Reliance Steel &#038; Aluminum Co. (NYSE:RS) Shares Sold by Oppenheimer Asset Management Inc.,Reliance Steel &#038; Aluminum Co. (NYSE:RS) Shares Sold by Oppenheimer Asset Management Inc.,https://www.americanbankingnews.com/2022/01/28/reliance-steel-aluminum-co-nysers-shares-sold-by-oppenheimer-asset-management-inc.html,americanbankingnews,general,en,us,1/28/2022,1091.447144,1096.477417,1074.556274,1077.994385,1063.315308,14667727,-0.000962279,-0.000962742,1105.176734,1.189937098,1.195421293,1.171522032,1.17527039,1054.00448,36.10676285,-5.147541671,4.001465979,-9.14900765,1131.071485,1192.959394,1069.183575,-5.71555526,0.01521575,123.7758182,-114.9650086,8.810809612,52.90313961,7.42401814,1079.032715,1143.342773,20020431,16494486,-0.11468809,-0.132804983,1,-3.405705752,0.5719,1,1135.128841,-1.03833,1098.782347,1115.700349,21.921143,38.24213352,-98957014,-61.75786648
Unknown,VOLUNTARY ANNOUNCEMENT: ACQUISITIONS OF EQUITY INTERESTS IN FIVE TARGET COMPANIES,"(marketscreener.com) Hong Kong Exchanges and Clearing Limited and The Stock Exchange of Hong Kong Limited take no responsibility for the contents of this announcement, make no representation as to its accuracy or completeness and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or...https://www.marketscreener.com/quote/stock/CHINA-CONCH-VENTURE-HOLDI-15252881/news/VOLUNTARY-ANNOUNCEMENT-ACQUISITIONS-OF-EQUITY-INTERESTS-IN-FIVE-TARGET-COMPANIES-37674416/?utm_medium=RSS&utm_content=20220128",https://www.marketscreener.com/quote/stock/CHINA-CONCH-VENTURE-HOLDI-15252881/news/VOLUNTARY-ANNOUNCEMENT-ACQUISITIONS-OF-EQUITY-INTERESTS-IN-FIVE-TARGET-COMPANIES-37674416/?utm_medium=RSS&utm_content=20220128,4-traders,general,en,us,1/28/2022,1091.447144,1096.477417,1074.556274,1077.994385,1063.315308,14667727,-0.000962279,-0.000962742,1103.869766,1.189937098,1.195421293,1.171522032,1.17527039,1054.00448,36.10676285,-5.147541671,4.001465979,-9.14900765,1131.071485,1192.959394,1069.183575,-5.71555526,0.01521575,123.7758182,-114.9650086,8.810809612,52.90313961,7.42401814,1079.032715,1143.342773,20020431,16494486,-0.11468809,-0.132804983,1,-3.405705752,-0.8519,-1,1134.984197,-1.03833,1097.967133,1115.325165,21.921143,38.24213352,-98957014,-61.75786648
ABMN Staff,Reliance Steel &#038; Aluminum Co. (NYSE:RS) Shares Acquired by Mitsubishi UFJ Trust &#038; Banking Corp,Reliance Steel &#038; Aluminum Co. (NYSE:RS) Shares Acquired by Mitsubishi UFJ Trust &#038; Banking Corp,https://www.americanbankingnews.com/2022/01/28/reliance-steel-aluminum-co-nysers-shares-acquired-by-mitsubishi-ufj-trust-banking-corp.html,americanbankingnews,general,en,us,1/28/2022,1091.447144,1096.477417,1074.556274,1077.994385,1063.315308,14667727,-0.000962279,-0.000962742,1102.562798,1.189937098,1.195421293,1.171522032,1.17527039,1054.00448,36.10676285,-5.147541671,4.001465979,-9.14900765,1131.071485,1192.959394,1069.183575,-5.71555526,0.01521575,123.7758182,-114.9650086,8.810809612,52.90313961,7.42401814,1079.032715,1143.342773,20020431,16494486,-0.11468809,-0.132804983,1,-3.405705752,0.6705,1,1134.840283,-1.03833,1097.183888,1114.953715,21.921143,38.24213352,-98957014,-61.75786648
Unknown,Maanshan Iron & Steel : ANNOUNCEMENT ON ESTIMATED GROWTH IN PROFIT IN ANNUAL RESULTS OF 2021,"(marketscreener.com) Hong Kong Exchanges and Clearing Limited and The Stock Exchange of Hong Kong Limited take no responsibility for the contents of this announcement, make no representation as to its accuracy or completeness and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or...https://www.marketscreener.com/quote/stock/MAANSHAN-IRON-STEEL-COM-6165812/news/Maanshan-Iron-Steel-ANNOUNCEMENT-ON-ESTIMATED-GROWTH-IN-PROFIT-IN-ANNUAL-RESULTS-OF-2021-37670601/?utm_medium=RSS&utm_content=20220128",https://www.marketscreener.com/quote/stock/MAANSHAN-IRON-STEEL-COM-6165812/news/Maanshan-Iron-Steel-ANNOUNCEMENT-ON-ESTIMATED-GROWTH-IN-PROFIT-IN-ANNUAL-RESULTS-OF-2021-37670601/?utm_medium=RSS&utm_content=20220128,4-traders,general,en,us,1/28/2022,1091.447144,1096.477417,1074.556274,1077.994385,1063.315308,14667727,-0.000962279,-0.000962742,1101.25583,1.189937098,1.195421293,1.171522032,1.17527039,1054.00448,36.10676285,-5.147541671,4.001465979,-9.14900765,1131.071485,1192.959394,1069.183575,-5.71555526,0.01521575,123.7758182,-114.9650086,8.810809612,52.90313961,7.42401814,1079.032715,1143.342773,20020431,16494486,-0.11468809,-0.132804983,1,-3.405705752,-0.8519,-1,1134.697094,-1.03833,1096.431358,1114.58596,21.921143,38.24213352,-98957014,-61.75786648
Reliance Securities,Adani Wilmar IPO - A Fortune Of Edible Oil: Reliance Securities,Adani Wilmar IPO - A Fortune Of Edible Oil: Reliance Securities,https://www.bloombergquint.com/research-reports/adani-wilmar-ipo-a-fortune-of-edible-oil-reliance-securities,Bloomberg | Latest And Live Business,business,en,us,1/28/2022,1091.447144,1096.477417,1074.556274,1077.994385,1063.315308,14667727,-0.000962279,-0.000962742,1099.948863,1.189937098,1.195421293,1.171522032,1.17527039,1054.00448,36.10676285,-5.147541671,4.001465979,-9.14900765,1131.071485,1192.959394,1069.183575,-5.71555526,0.01521575,123.7758182,-114.9650086,8.810809612,52.90313961,7.42401814,1079.032715,1143.342773,20020431,16494486,-0.11468809,-0.132804983,1,-3.405705752,0.296,1,1134.554625,-1.03833,1095.70834,1114.221865,21.921143,38.24213352,-98957014,-61.75786648
Unknown,Reliance Communications : Corporate Insolvency Resolution Process,(marketscreener.com) Reliance Communications Limited Tel : +91 022 3038 6286 Dhirubhai Ambani Knowledge City ...https://www.marketscreener.com/quote/stock/RELIANCE-COMMUNICATIONS-L-9059624/news/Reliance-Communications-Corporate-Insolvency-Resolution-Process-37667874/?utm_medium=RSS&utm_content=20220128,https://www.marketscreener.com/quote/stock/RELIANCE-COMMUNICATIONS-L-9059624/news/Reliance-Communications-Corporate-Insolvency-Resolution-Process-37667874/?utm_medium=RSS&utm_content=20220128,4-traders,general,en,us,1/28/2022,1091.447144,1096.477417,1074.556274,1077.994385,1063.315308,14667727,-0.000962279,-0.000962742,1098.641895,1.189937098,1.195421293,1.171522032,1.17527039,1054.00448,36.10676285,-5.147541671,4.001465979,-9.14900765,1131.071485,1192.959394,1069.183575,-5.71555526,0.01521575,123.7758182,-114.9650086,8.810809612,52.90313961,7.42401814,1079.032715,1143.342773,20020431,16494486,-0.11468809,-0.132804983,1,-3.405705752,-0.2263,-1,1134.41287,-1.03833,1095.013675,1113.861392,21.921143,38.24213352,-98957014,-61.75786648
Anshika Awasthi,Amazon-Future case: SC to pronounce verdict on pleas of Future group firms,"Amazon had dragged Future Group to arbitration at SIAC in October last year, arguing that FRL had violated their contract by entering into the deal with rival Reliance Retail",https://www.financialexpress.com/industry/amazon-future-case-sc-to-pronounce-verdict-on-pleas-of-future-group-firms/2421628/,The Financial Express,business,en,us,1/31/2022,1089.231934,1110.553223,1087.385864,1101.415527,1086.41748,12143683,0.021726591,0.021493932,1097.799658,1.187521992,1.210767271,1.185509338,1.200805009,1055.101581,44.2031455,-6.056626499,1.989847483,-8.046473982,1131.497217,1192.438865,1070.555569,-3.682624401,0.016572805,121.8832957,-91.02333773,30.85995793,52.24967102,6.905009515,1077.994385,1143.527344,14667727,13338594,0.092938456,-0.393073875,0,-1.23622168,-0.7096,-1,1134.330377,23.421142,1095.264728,1113.737553,23.167359,79.23441056,-86813331,-20.76558944
Staff Report,Powdered milk production to discourage reliance on imports: Fakhar Imam,ISLAMABAD: Local production of powdered milk in Pakistan is non-significant and there is a need for more focus and investment to increase its production to discourage reliance on imports. Federal Minister of National Food Security and Research Syed Fakhar Imam said this on Monday during a meeting with a delegation that led by Ambassador of [&#8230;]The post Powdered milk production to discourage reliance on imports: Fakhar Imam appeared first on Pakistan Today.,https://www.pakistantoday.com.pk/2022/01/31/powdered-milk-production-to-discourage-reliance-on-imports-fakhar-imam/,Pakistan Today,general,en,pk,1/31/2022,1089.231934,1110.553223,1087.385864,1101.415527,1086.41748,12143683,0.021726591,0.021493932,1096.957422,1.187521992,1.210767271,1.185509338,1.200805009,1055.101581,44.2031455,-6.056626499,1.989847483,-8.046473982,1131.497217,1192.438865,1070.555569,-3.682624401,0.016572805,121.8832957,-91.02333773,30.85995793,52.24967102,6.905009515,1077.994385,1143.527344,14667727,13338594,0.092938456,-0.393073875,0,-1.23622168,-0.2263,-1,1134.248295,23.421142,1095.505935,1113.614946,23.167359,79.23441056,-86813331,-20.76558944
jamesfallon2014,"Reliance Brands, Rahul Mishra Form Joint Venture to Boost RTW",The joint venture aims to expand the designer's ready-to-wear as well as physical retail for the brand.,https://wwd.com/fashion-news/designer-luxury/reliance-brands-rahul-mishra-form-joint-venture-to-boost-rtw-1235058404/,wwd,general,en,us,1/31/2022,1089.231934,1110.553223,1087.385864,1101.415527,1086.41748,12143683,0.021726591,0.021493932,1096.115186,1.187521992,1.210767271,1.185509338,1.200805009,1055.101581,44.2031455,-6.056626499,1.989847483,-8.046473982,1131.497217,1192.438865,1070.555569,-3.682624401,0.016572805,121.8832957,-91.02333773,30.85995793,52.24967102,6.905009515,1077.994385,1143.527344,14667727,13338594,0.092938456,-0.393073875,0,-1.23622168,0.5267,1,1134.166621,23.421142,1095.737684,1113.493558,23.167359,79.23441056,-86813331,-20.76558944
OdAdmin,RELIANCE BRANDS LIMITED AND RAHUL MISHRA: A GAME CHANGING PARTNERSHIP,"Mumbai: RELIANCE BRANDS LIMITED (RBL) together with Rahul Mishra (RM), will embark on a collaborative journey to create and own a new brand that would encompass Rahul Mishra’s ready to wear business through a 60:40 Joint Venture (either by itself and / or through its affiliates). Joining forces with the designer, the new brand would [&#8230;]",https://orissadiary.com/reliance-brands-limited-and-rahul-mishra-a-game-changing-partnership/,orissadiary,general,en,us,1/31/2022,1089.231934,1110.553223,1087.385864,1101.415527,1086.41748,12143683,0.021726591,0.021493932,1095.272949,1.187521992,1.210767271,1.185509338,1.200805009,1055.101581,44.2031455,-6.056626499,1.989847483,-8.046473982,1131.497217,1192.438865,1070.555569,-3.682624401,0.016572805,121.8832957,-91.02333773,30.85995793,52.24967102,6.905009515,1077.994385,1143.527344,14667727,13338594,0.092938456,-0.393073875,0,-1.23622168,0.2422,1,1134.085353,23.421142,1095.960345,1113.373379,23.167359,74.61535976,-86813331,-25.38464024
Unknown,"Reliance Brands, designer Rahul Mishra finalise Ready to Wear joint venture",Rahul Mishra will be heading the creative direction of the new brand as Creative Director.,https://www.businesstoday.in/latest/corporate/story/reliance-brands-designer-rahul-mishra-finalise-ready-to-wear-joint-venture-320973-2022-01-31?utm_source=rssfeed,businesstoday,general,en,in,1/31/2022,1089.231934,1110.553223,1087.385864,1101.415527,1086.41748,12143683,0.021726591,0.021493932,1094.430713,1.187521992,1.210767271,1.185509338,1.200805009,1055.101581,44.2031455,-6.056626499,1.989847483,-8.046473982,1131.497217,1192.438865,1070.555569,-3.682624401,0.016572805,121.8832957,-91.02333773,30.85995793,52.24967102,6.905009515,1077.994385,1143.527344,14667727,13338594,0.092938456,-0.393073875,0,-1.23622168,0.7003,1,1134.004487,23.421142,1096.174273,1113.254395,23.167359,74.61535976,-86813331,-25.38464024
ABMN Staff,Reliance Steel &#038; Aluminum Co. (NYSE:RS) Shares Sold by Epoch Investment Partners Inc.,Reliance Steel &#038; Aluminum Co. (NYSE:RS) Shares Sold by Epoch Investment Partners Inc.,https://www.americanbankingnews.com/2022/01/31/reliance-steel-aluminum-co-nysers-shares-sold-by-epoch-investment-partners-inc.html,americanbankingnews,general,en,us,1/31/2022,1089.231934,1110.553223,1087.385864,1101.415527,1086.41748,12143683,0.021726591,0.021493932,1093.588477,1.187521992,1.210767271,1.185509338,1.200805009,1055.101581,44.2031455,-6.056626499,1.989847483,-8.046473982,1131.497217,1192.438865,1070.555569,-3.682624401,0.016572805,121.8832957,-91.02333773,30.85995793,52.24967102,6.905009515,1077.994385,1143.527344,14667727,13338594,0.092938456,-0.393073875,0,-1.23622168,0.296,1,1133.924021,23.421142,1096.379813,1113.136596,23.167359,74.61535976,-86813331,-25.38464024
Unknown,Nato chief flags European energy security concerns,"(marketscreener.com) The crisis in Ukraine has thrown into sharp focus the need for Europe to diversify its energy supplies, according to the head of Nato. Speaking to the BBC, Nato secretary-general Jens Stoltenberg said European countries need to scale back their reliance on Russia for energy, notably gas, echoing comments made last week by...https://www.marketscreener.com/news/latest/Nato-chief-flags-European-energy-security-concerns--37697247/?utm_medium=RSS&utm_content=20220131",https://www.marketscreener.com/news/latest/Nato-chief-flags-European-energy-security-concerns--37697247/?utm_medium=RSS&utm_content=20220131,4-traders,general,en,us,1/31/2022,1089.231934,1110.553223,1087.385864,1101.415527,1086.41748,12143683,0.021726591,0.021493932,1092.74624,1.187521992,1.210767271,1.185509338,1.200805009,1055.101581,44.2031455,-6.056626499,1.989847483,-8.046473982,1131.497217,1192.438865,1070.555569,-3.682624401,0.016572805,121.8832957,-91.02333773,30.85995793,52.24967102,6.905009515,1077.994385,1143.527344,14667727,13338594,0.092938456,-0.393073875,0,-1.23622168,-0.2263,-1,1133.843951,23.421142,1096.577292,1113.019968,23.167359,74.61535976,-86813331,-25.38464024
Unknown,Reliance Brands Limited And Rahul Mishra: A Game Changing Partnership,"(marketscreener.com) MEDIA RELEASE RELIANCE BRANDS LIMITED AND RAHUL MISHRA : A GAME CHANGING PARTNERSHIP Mumbai, January 31, 2022: RELIANCE BRANDS LIMITED together with Rahul Mishra , will embark on a collaborative journey to create and own a new brand that would...https://www.marketscreener.com/quote/stock/RELIANCE-INDUSTRIES-LTD-9058833/news/Reliance-Brands-Limited-And-Rahul-Mishra-A-Game-Changing-Partnership-37696097/?utm_medium=RSS&utm_content=20220131",https://www.marketscreener.com/quote/stock/RELIANCE-INDUSTRIES-LTD-9058833/news/Reliance-Brands-Limited-And-Rahul-Mishra-A-Game-Changing-Partnership-37696097/?utm_medium=RSS&utm_content=20220131,4-traders,general,en,us,1/31/2022,1089.231934,1110.553223,1087.385864,1101.415527,1086.41748,12143683,0.021726591,0.021493932,1091.904004,1.187521992,1.210767271,1.185509338,1.200805009,1055.101581,44.2031455,-6.056626499,1.989847483,-8.046473982,1131.497217,1192.438865,1070.555569,-3.682624401,0.016572805,121.8832957,-91.02333773,30.85995793,52.24967102,6.905009515,1077.994385,1143.527344,14667727,13338594,0.092938456,-0.393073875,0,-1.23622168,-0.4881,-1,1133.764274,23.421142,1096.767026,1112.904501,23.167359,74.61535976,-86813331,-25.38464024
Unknown,Brexit Britain's bumper lithium stores could 'replace oil' and CUT reliance on Russia,"BREXIT BRITAIN could break free from relying on Russian oil and natural gas as bumper lithium discovered in the UK could turn it into an electric vehicle manufacturing giant, Express.co.uk can exclusively reveal.",https://www.express.co.uk/news/science/1558492/brexit-britain-lithium-stores-replace-oil-electric-vehicles-reliance-russia-china,Daily Express,general,en,pk,1/31/2022,1089.231934,1110.553223,1087.385864,1101.415527,1086.41748,12143683,0.021726591,0.021493932,1091.061768,1.187521992,1.210767271,1.185509338,1.200805009,1055.101581,44.2031455,-6.056626499,1.989847483,-8.046473982,1131.497217,1192.438865,1070.555569,-3.682624401,0.016572805,121.8832957,-91.02333773,30.85995793,52.24967102,6.905009515,1077.994385,1143.527344,14667727,13338594,0.092938456,-0.393073875,0,-1.23622168,0.7003,1,1133.684988,23.421142,1096.949321,1112.790183,23.167359,74.61535976,-86813331,-25.38464024
Reuters,"Reliance, IT stocks lift Indian shares ahead of federal budget","BENGALURU &#8212; Indian shares ended higher on Monday after two straight weekly losses as IT stocks rebounded and Reliance Industries jumped on a brokerage upgrade, while investors also eyed the federal budget and more blue-chip earnings. The blue-chip NSE Nifty 50 index climbed 1.39% to 17,339.85, while the S&P BSE Sensex rose 1.42% to 58,014.17. [&#8230;]",https://financialpost.com/pmn/business-pmn/reliance-it-stocks-lift-indian-shares-ahead-of-federal-budget,business,general,en,us,1/31/2022,1089.231934,1110.553223,1087.385864,1101.415527,1086.41748,12143683,0.021726591,0.021493932,1090.219531,1.187521992,1.210767271,1.185509338,1.200805009,1055.101581,44.2031455,-6.056626499,1.989847483,-8.046473982,1131.497217,1192.438865,1070.555569,-3.682624401,0.016572805,121.8832957,-91.02333773,30.85995793,52.24967102,6.905009515,1077.994385,1143.527344,14667727,13338594,0.092938456,-0.393073875,0,-1.23622168,0.4767,1,1133.606089,23.421142,1097.124466,1112.677002,23.167359,74.61535976,-86813331,-25.38464024
Unknown,Replacing Animal Agriculture And Shifting To Plant-Based Diet Could Drastically Curb Greenhouse Gas Emissions,"The worldwide phase out of animal agriculture, combined with a global switch to a plant-based diet, would effectively halt the increase of atmospheric greenhouse gases for 30 years and give humanity more time to end its reliance on fossil fuels, according to a new study by scientists from Stanford University and the University of California, Berkeley.“We wanted to answer a very simple question: What would be the impact of a global phase-out of animal agriculture on atmospheric greenhouse gases and their global-heating impact?” said&nbsp;Patrick Brown, a professor emeritus in the department...",https://api.follow.it/track-rss-story-click/v3/Qw9d99ManWfyUQ415p4WgfnNuMIJyU22,eurasiareview,general,en,us,2/1/2022,1111.291626,1117.106445,1083.186279,1097.769653,1082.821289,13200509,-0.003310171,-0.003315662,1090.226914,1.211572306,1.217911843,1.180930791,1.196830138,1056.132802,43.28367348,-6.990690014,0.193739984,-7.184429998,1130.916882,1192.902206,1068.931558,0.033637673,0.016390753,123.970648,-95.13255338,28.83809458,51.38372416,6.217602028,1101.415527,1097.400513,12143683,21868937,0.060618075,-0.284098385,1,-1.575325168,0.6369,1,1133.518683,-3.645874,1097.149767,1112.528671,33.920166,54.55531307,-100013840,-45.44468693
Unknown,Electric Last Mile Solutions Announces Leadership Transition and Financial Update,"(marketscreener.com) ELMS Board Member Shauna McIntyre Named Interim CEO and President;Brian Krzanich, ELMS Board Member and CEO of CDK Global, to Serve as Non-Executive Chairman of the Board Transition Follows Resignation of CEO and President James Taylor and Chairman Jason Luo Company Advises Non-Reliance on Financial Statements, Which Will be Restated TROY,...https://www.marketscreener.com/quote/stock/ELECTRIC-LAST-MILE-SOLUTI-112682608/news/Electric-Last-Mile-Solutions-Announces-Leadership-Transition-and-Financial-Update-37715477/?utm_medium=RSS&utm_content=20220201",https://www.marketscreener.com/quote/stock/ELECTRIC-LAST-MILE-SOLUTI-112682608/news/Electric-Last-Mile-Solutions-Announces-Leadership-Transition-and-Financial-Update-37715477/?utm_medium=RSS&utm_content=20220201,4-traders,general,en,us,2/1/2022,1111.291626,1117.106445,1083.186279,1097.769653,1082.821289,13200509,-0.003310171,-0.003315662,1090.234297,1.211572306,1.217911843,1.180930791,1.196830138,1056.132802,43.28367348,-6.990690014,0.193739984,-7.184429998,1130.916882,1192.902206,1068.931558,0.033637673,0.016390753,123.970648,-95.13255338,28.83809458,51.38372416,6.217602028,1101.415527,1097.400513,12143683,21868937,0.060618075,-0.284098385,1,-1.575325168,-0.296,-1,1133.431703,-3.645874,1097.174077,1112.381815,33.920166,54.55531307,-100013840,-45.44468693
Unknown,"Phasing out animal agriculture could potentially stabilize greenhouse gas levels for decades, according to new model","The worldwide phase out of animal agriculture, combined with a global switch to a plant-based diet, would effectively halt the increase of atmospheric greenhouse gases for 30 years and give humanity more time to end its reliance on fossil fuels, according to a new study by scientists from Stanford University and the University of California, Berkeley.",https://phys.org/news/2022-02-phasing-animal-agriculture-potentially-stabilize.html,physorg,general,en,us,2/1/2022,1111.291626,1117.106445,1083.186279,1097.769653,1082.821289,13200509,-0.003310171,-0.003315662,1090.24168,1.211572306,1.217911843,1.180930791,1.196830138,1056.132802,43.28367348,-6.990690014,0.193739984,-7.184429998,1130.916882,1192.902206,1068.931558,0.033637673,0.016390753,123.970648,-95.13255338,28.83809458,51.38372416,6.217602028,1101.415527,1097.400513,12143683,21868937,0.060618075,-0.284098385,1,-1.575325168,0.6369,1,1133.345144,-3.645874,1097.197433,1112.23642,33.920166,54.55531307,-100013840,-45.44468693
Miah Hammond-Errey,You’re being watched: How Big Data is changing our lives,"It’s not just about personal privacy concerns, our reliance on data infrastructure and our participation in the digital economy are forming the backbone of new economic, political, and social power.",https://www.brisbanetimes.com.au/national/you-re-being-watched-how-big-data-is-changing-our-lives-20220201-p59st0.html?ref=rss&utm_medium=rss&utm_source=rss_feed,Brisbane Times,general,en,au,2/1/2022,1111.291626,1117.106445,1083.186279,1097.769653,1082.821289,13200509,-0.003310171,-0.003315662,1090.249063,1.211572306,1.217911843,1.180930791,1.196830138,1056.132802,43.28367348,-6.990690014,0.193739984,-7.184429998,1130.916882,1192.902206,1068.931558,0.033637673,0.016390753,123.970648,-95.13255338,28.83809458,51.38372416,6.217602028,1101.415527,1097.400513,12143683,21868937,0.060618075,-0.284098385,1,-1.575325168,0,0,1133.259005,-3.645874,1097.219873,1112.092472,33.920166,42.9932271,-100013840,-57.0067729
Miah Hammond-Errey,You’re being watched: How Big Data is changing our lives,"It’s not just about personal privacy concerns, our reliance on data infrastructure and our participation in the digital economy are forming the backbone of new economic, political, and social power.",https://www.theage.com.au/national/you-re-being-watched-how-big-data-is-changing-our-lives-20220201-p59st0.html?ref=rss&utm_medium=rss&utm_source=rss_national,The Age,general,en,au,2/1/2022,1111.291626,1117.106445,1083.186279,1097.769653,1082.821289,13200509,-0.003310171,-0.003315662,1090.256445,1.211572306,1.217911843,1.180930791,1.196830138,1056.132802,43.28367348,-6.990690014,0.193739984,-7.184429998,1130.916882,1192.902206,1068.931558,0.033637673,0.016390753,123.970648,-95.13255338,28.83809458,51.38372416,6.217602028,1101.415527,1097.400513,12143683,21868937,0.060618075,-0.284098385,1,-1.575325168,0,0,1133.173282,-3.645874,1097.241433,1111.949956,33.920166,42.9932271,-100013840,-57.0067729
Miah Hammond-Errey,You’re being watched: How Big Data is changing our lives,"It’s not just about personal privacy concerns, our reliance on data infrastructure and our participation in the digital economy are forming the backbone of new economic, political, and social power.",https://www.watoday.com.au/national/you-re-being-watched-how-big-data-is-changing-our-lives-20220201-p59st0.html?ref=rss&utm_medium=rss&utm_source=rss_feed,watoday,general,en,au,2/1/2022,1111.291626,1117.106445,1083.186279,1097.769653,1082.821289,13200509,-0.003310171,-0.003315662,1090.263828,1.211572306,1.217911843,1.180930791,1.196830138,1056.132802,43.28367348,-6.990690014,0.193739984,-7.184429998,1130.916882,1192.902206,1068.931558,0.033637673,0.016390753,123.970648,-95.13255338,28.83809458,51.38372416,6.217602028,1101.415527,1097.400513,12143683,21868937,0.060618075,-0.284098385,1,-1.575325168,0,0,1133.087972,-3.645874,1097.262147,1111.808859,33.920166,42.9932271,-100013840,-57.0067729
Miah Hammond-Errey,You’re being watched: How Big Data is changing our lives,"It’s not just about personal privacy concerns, our reliance on data infrastructure and our participation in the digital economy are forming the backbone of new economic, political, and social power.",https://www.brisbanetimes.com.au/national/you-re-being-watched-how-big-data-is-changing-our-lives-20220201-p59st0.html?ref=rss&utm_medium=rss&utm_source=rss_national,brisbanetimes,general,en,au,2/1/2022,1111.291626,1117.106445,1083.186279,1097.769653,1082.821289,13200509,-0.003310171,-0.003315662,1090.271211,1.211572306,1.217911843,1.180930791,1.196830138,1056.132802,43.28367348,-6.990690014,0.193739984,-7.184429998,1130.916882,1192.902206,1068.931558,0.033637673,0.016390753,123.970648,-95.13255338,28.83809458,51.38372416,6.217602028,1101.415527,1097.400513,12143683,21868937,0.060618075,-0.284098385,1,-1.575325168,0,0,1133.003072,-3.645874,1097.282049,1111.669165,33.920166,42.9932271,-100013840,-57.0067729
